id,tabset,pageset,pagename,item_type,item_order,item_text,item_text_es,item_text_long,item_text_long_es,item_alignment,item_font,item_cellspan,item_appendrule,item_help_bubble,item_help_bubble_es,item_help_parenting,item_help_parenting_es,item_help_legal,item_help_legal_es,item_help_code,item_help_code_es,question_group,question_field,q_label_location,q_text_location,q_text_style,q_option_location,q_option_layout,instance_number,q_subscript,item_rule,item_script,item_text_pt,item_text_long_pt
7524,,Evidence,ManagementTestimony,Question,1,,,,,left,Normal,1,end row,,,,,,,,,ManagementTestimony,StatementRMO1CounselorReport,top,top,Normal,left,vertical,0,,,,,
7297,,General,Incidents,DoLoop,4,"( ii = 1 , [[Field Incidents_numberOfIncidentsAccept]])",,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7295,,General,Incidents,Text,1,Accepted by Agency,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
7391,,General,Timeline,SeparatorLine,19,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7667,,General,GenderIdentity,Question,2,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGhallengesSociaExclusionl,top,top,Normal,right,horizontal_4,0,,,,,
7395,,General,Timeline,Question,21,,,,,left,Normal,1,same cell,,,,,,,,,Timeline,ExtensionInformalCompConsent,top,top,Normal,right,horizontal_2,0,,,,,
6865,,Management,ChainOfCommand,Question,12,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel1Disability,top,top,Normal,right,horizontal_4,0,,,,,
6861,,Management,ChainOfCommand,Text,19,Click button to add/remove a complaint ,,,,left,Normal,1,same cell,,,,,,,,,,,,,,,,,,,,,
7396,,General,Timeline,Question,24,,,,,left,Normal,1,same cell,,,,,,,,,Timeline,ExtensionFormalCompConsent,top,top,Normal,right,horizontal_2,0,,,,,
6980,,Management,ChainOfCommand,Question,23,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel1PriorComplaintDT,top,top,Normal,right,horizontal_4,0,,,,,
7124,,General,ReasAccommodation,Text,22,Mental Disability,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6461,Complainant,Complainant,Personal,DoLoop,27,"( ii = 1 , [[Field CompProfile_numberOfPriorEEO])",,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6463,Complainant,Complainant,Personal,EndDo,30,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7665,,General,GenderIdentity,Question,1,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGChallenges,top,top,Normal,right,horizontal_6,0,,,,,
7123,,General,ReasAccommodation,Question,23,,,,,left,body,1,end row,,,,,,,,,Disability,Mental,left_flush,top,Normal,right,horizontal_3,0,,,,,
7161,,General,ReasAccommodation,EndGroup,24,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7057,,General,ReasAccommodation,SeparatorLine,39,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7058,,General,ReasAccommodation,Question,42,,,,,left,Normal,1,same cell,,,,,,,,,Disability,NumberOfDocumentationSubmissions,left_flush,top,Normal,right,horizontal_2,0,,,,,
7192,,General,ReasAccommodation,Question,45,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationType,left_flush,top,Normal,right,horizontal_3,0,,,,,
7194,,General,ReasAccommodation,Question,47,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationRecordsType,left_flush,top,Normal,right,horizontal_6,0,,,,,
7199,,General,ReasAccommodation,Question,53,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationPrimaryExpertSpecialtyComp,left_flush,top,Normal,right,horizontal_6,0,,,,,
7092,,General,ReasAccommodation,SeparatorLine,67,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7127,,General,ReasAccommodation,Text,68,Agency Reviewer,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
7187,,General,ReasAccommodation,Text,70, Click button to add/remove agency review experts,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6981,,Management,ChainOfCommand,Question,22,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel1PriorComplaintLastName,top,top,Normal,right,horizontal_4,0,,,,,
6982,,Management,ChainOfCommand,Question,21,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel1PriorComplaintFirstName,top,top,Normal,right,horizontal_4,0,,,,,
6853,,Management,ChainOfCommand,Text,17,Other complaints filed against  [[field  Management_SupLevel1NameFirst]] [[field  Management_SupLevel1NameLast]],,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
7397,,General,Timeline,Question,22,,,,,left,Normal,1,same cell,,,,,,,,,Timeline,ExtensionInformalCompConsentDT,top,top,Normal,right,horizontal_2,0,,,,,
6984,,Management,ChainOfCommand,Question,25,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel1PriorComplaintIssues,top,top,Normal,right,horizontal_5,0,,,,,
6859,,Management,ChainOfCommand,EndDo,29,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6850,,Management,ChainOfCommand,Question,24,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel1PriorComplaintBases,top,top,Normal,right,horizontal_7,0,,,,,
6975,,Management,ChainOfCommand,SeparatorLine,28,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6856,,Management,ChainOfCommand,EndDo,30,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6811,,Management,ChainOfCommand,SeparatorLine,31,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7299,,General,Incidents,EndDo,11,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7111,,General,ReasAccommodation,Question,92,,,,,left,Normal,1,same cell,,,,,,,,,Disability,RADenialDT,top,top,Normal,top,horizontal,0,,,,,
7112,,General,ReasAccommodation,Question,93,,,,,left,Normal,1,end row,,,,,,,,,Disability,RADenialMgtName,left_flush,top,Normal,right,horizontal_5,0,,,,,
7132,,General,ReasAccommodation,Question,111,,,,,left,Normal,1,end row,,,,,,,,,Disability,EssentialFunctionsList,top,top,Normal,right,vertical,0,ii,,,,
6885,,Bases,Disability,Question,70,,,,,left,Normal,1,end row,,,,,,,,,Disability,SimilarlySituated,left_flush,top,Normal,right,horizontal_3,0,,,,,
7401,,General,Timeline,Question,33,,,,,left,Normal,1,end row,,,,,,,,,CompFormal,Form1892Attachment,top,top,Normal,right,horizontal_2,0,,,,,
7303,,General,Incidents,Question,2,,,,,left,Normal,1,same cell,,,,,,,,,Incidents,numberOfIncidentsAccept,top,top,Normal,right,horizontal_2,0,,,,,
6812,,Management,ChainOfCommand,Text,32,Complainant's Second Level Supervisor,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
7163,,General,ReasAccommodation,EndGroup,5,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7159,,General,ReasAccommodation,EndGroup,8,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7167,,General,ReasAccommodation,Question,19,,,,,left,Normal,1,end row,,,,,,,,,Disability,PhysicalMobilityImpairedDegree,left_flush,top,Normal,right,horizontal_3,0,,,,,
7206,,General,ReasAccommodation,Question,27,,,,,left,Normal,1,end row,,,,,,,,,Disability,RAPolicyDeadlineMgtResponse,left_flush,top,Normal,right,horizontal_3,0,,,,,
6925,,Bases,Disability,Question,27,,,,,left,Normal,1,same cell,,,,,,,,,Disability,MedicalDocumentationDenialDT,top,top,Normal,right,horizontal_6,0,,,,,
6892,,Bases,Disability,Question,28,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationDenialReason,top,top,Normal,right,horizontal_6,0,,,,,
6912,,Bases,Disability,Question,32,,,,,left,Normal,1,end row,,,,,,,,,Disability,medicalDocumentationReviewAgencyExpertName,left_flush,top,Normal,right,horizontal_6,0,,,,,
6917,,Bases,Disability,Question,33,,,,,left,Normal,1,end row,,,,,,,,,Disability,medicalDocumentationExpertExpertiseAgency,left_flush,top,Normal,right,horizontal_6,0,,,,,
6682,,Bases,Disability,Text,40,Reasonable Accommodation,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6749,,Bases,Disability,Question,62,,,,,left,Normal,1,same cell,,,,,,,,,Disability,HarassmentDT,top,top,Normal,top,horizontal_4,0,,,,,
7126,,General,ReasAccommodation,Text,41,Medical Documentation/Medical Experts,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6750,,Bases,Disability,Question,63,,,,,left,Normal,1,end row,,,,,,,,,Disability,HarassmentType,top,top,Normal,right,horizontal_4,0,,,,,
7059,,General,ReasAccommodation,Text,43, Click button to add/remove medical documentation submissions and medical experts,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7200,,General,ReasAccommodation,Question,54,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationPrimaryExpertRelationshipComp,left_flush,top,Normal,right,horizontal_6,0,,,,,
7143,,General,ReasAccommodation,Group,87,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,"If ([[data Disability_RARequestAcceptDenialOutcome]] = ""accepted"")",,,
7109,,General,ReasAccommodation,Question,88,,,,,left,Normal,1,same cell,,,,,,,,,Disability,RAApprovalDT,top,top,Normal,top,horizontal_4,0,,,,,
6881,,Bases,Disability,Question,69,,,,,left,Normal,1,end row,,,,,,,,,Disability,WorkSituationDetail,top,top,Normal,bottom,horizontal_3,0,,,,,
6813,,Management,ChainOfCommand,Question,33,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2NameFirst,top,top,Normal,right,horizontal_4,0,,,,,
6814,,Management,ChainOfCommand,Question,34,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2NameLast,top,top,Normal,right,horizontal_4,0,,,,,
7110,,General,ReasAccommodation,Question,89,,,,,left,Normal,1,end row,,,,,,,,,Disability,RAApprovalMgtName,left_flush,top,Normal,right,horizontal_5,0,,,,,
7146,,General,ReasAccommodation,EndGroup,90,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6815,,Management,ChainOfCommand,Question,35,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel2RMO,top,top,Normal,right,horizontal_4,0,,,,,
7144,,General,ReasAccommodation,Group,91,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,"If ([[data Disability_RARequestAcceptDenialOutcome]] = ""denied"")",,,
6816,,Management,ChainOfCommand,Question,36,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2Title,top,top,Normal,right,horizontal_4,0,,,,,
6817,,Management,ChainOfCommand,Question,37,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2PayScale,top,top,Normal,right,horizontal_4,0,,,,,
6818,,Management,ChainOfCommand,Question,38,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2PayGrade,top,top,Normal,right,horizontal_4,0,,,,,
6819,,Management,ChainOfCommand,Question,39,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2TimeSupYrs,top,top,Normal,right,horizontal_4,0,,,,,
6820,,Management,ChainOfCommand,Question,40,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel2TimeSupMos,top,top,Normal,right,horizontal_4,0,,,,,
6822,,Management,ChainOfCommand,Question,42,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2Gender,top,top,Normal,right,horizontal_4,0,,,,,
6823,,Management,ChainOfCommand,Question,43,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2PriorEEO,top,top,Normal,right,horizontal_4,0,,,,,
7301,,General,Incidents,Question,7,,,,,left,Normal,1,end row,,,,,,,,,Incidents,AcceptedIncidentDT,top,top,Normal,right,horizontal_6,0,,,,,
7302,,General,Incidents,Question,8,,,,,left,Normal,1,end row,,,,,,,,,Incidents,AcceptedDetails,top,top,Normal,right,horizontal_6,0,,,,,
6824,,Management,ChainOfCommand,Question,44,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel2PriorEEOType,top,top,Normal,right,horizontal_4,0,,,,,
6825,,Management,ChainOfCommand,SeparatorLine,45,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7531,,Issues,LeaveHours,Question,1,,,,,left,Normal,1,end row,,,,,,,,,CompIncident,LeaveType,top,top,Normal,right,horizontal_2,0,,,,,
7533,,Issues,LeaveHours,Question,6,,,,,left,Normal,1,end row,,,,,,,,,CompIncident,AreYouHappy,top,top,Normal,right,horizontal_2,0,,,,,
6826,,Management,ChainOfCommand,Text,46,Complainant's Third Level Supervisor,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6827,,Management,ChainOfCommand,Question,47,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel3NameFirst,top,top,Normal,right,horizontal_4,0,,,,,
6828,,Management,ChainOfCommand,Question,48,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel3NameLast,top,top,Normal,right,horizontal_4,0,,,,,
7311,,General,Incidents,Question,6,,,,,left,Normal,1,same cell,,,,,,,,,Incidents,AcceptedBeforeOnAfterADate,top,top,Normal,right,horizontal_6,0,,,,,
7306,,General,Incidents,Question,14,,,,,left,Normal,1,same cell,,,,,,,,,Incidents,numberOfIncidentsReject,top,top,Normal,right,horizontal_2,0,,,,,
7308,,General,Incidents,DoLoop,16,"( ii = 1 , [[Field Incidents_numberOfIncidentsReject]])",,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6829,,Management,ChainOfCommand,Question,49,,,,,left,Normal,1,end row,,,,,,,,,Management,SupLevel3RMO,top,top,Normal,right,horizontal_4,0,,,,,
7310,,General,Incidents,Question,18,,,,,left,Normal,1,same cell,,,,,,,,,Incidents,RejectedBeforeOnAfterADate,top,top,Normal,right,horizontal_6,0,,,,,
7312,,General,Incidents,Question,19,,,,,left,Normal,1,end row,,,,,,,,,Incidents,RejectedIncidentDT,top,top,Normal,right,horizontal_6,0,,,,,
6830,,Management,ChainOfCommand,SeparatorLine,50,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7313,,General,Incidents,Question,20,,,,,left,Normal,1,end row,,,,,,,,,Incidents,RejectedDetails,top,top,Normal,right,horizontal_6,0,,,,,
7314,,General,Incidents,EndDo,23,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7316,,General,Claims,Question,14,,,,,left,Normal,1,same cell,,,,,,,,,Claims,numberOfClaimsRejected,top,top,Normal,right,horizontal_2,0,,,,,
6831,,Management,ChainOfCommand,Text,51,Complainant's Fourth Level Supervisor,,,,left,bodyBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6430,,General,Claims,Text,3,Click button to add/remove claims,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6821,,Management,ChainOfCommand,Question,41,,,,,left,Normal,1,same cell,,,,,,,,,Management,SupLevel2Age,top,top,Normal,right,horizontal_4,0,,,,,
7318,,General,Claims,Question,18,,,,,left,Normal,1,same cell,,,,,,,,,Claims,RejectedBeforeOnAfterADate,top,top,Normal,right,horizontal_6,0,,,,,
7321,,General,Claims,Question,2,,,,,left,Normal,1,same cell,,,,,,,,,Claims,numberOfClaimsAccepted,top,top,Normal,right,horizontal_2,0,,,,,
6976,,Management,ChainOfCommand,Question,18,,,,,left,Normal,1,same cell,,,,,,,,,Management,NumberOfSupLevel1PriorComplaints,right_flush,top,Normal,right,horizontal_4,0,,,,,
7252,,Bases,Disability,Question,15,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationAcceptDT,left_flush,top,Normal,right,horizontal_6,0,,,,,
6718,,Bases,Disability,Question,46,,,,,left,Normal,1,end row,,,,,,,,,Disability,RARequestDetail,top,top,Normal,top,horizontal_4,0,,,,,
6737,,Bases,Disability,Question,47,,,,,left,Normal,1,end row,,,,,,,,,Disability,RARequestAcceptDenialOutcome,left_flush,top,Normal,right,horizontal_4,0,,,,,
6738,,Bases,Disability,Question,48,,,,,left,Normal,1,same cell,,,,,,,,,Disability,RAApprovalDT,top,top,Normal,top,horizontal_4,0,,,,,
6922,,Bases,Disability,Question,49,,,,,left,Normal,1,end row,,,,,,,,,Disability,RAApprovalMgtName,left_flush,top,Normal,right,horizontal_5,0,,,,,
6921,,Bases,Disability,Question,50,,,,,left,Normal,1,same cell,,,,,,,,,Disability,RADenialDT,top,top,Normal,top,horizontal,0,,,,,
6920,,Bases,Disability,Question,51,,,,,left,Normal,1,end row,,,,,,,,,Disability,RADenialMgtName,left_flush,top,Normal,right,horizontal_5,0,,,,,
6739,,Bases,Disability,Question,52,,,,,left,Normal,1,end row,,,,,,,,,Disability,RADenialReason,left_flush,top,Normal,right,horizontal_3,0,,,,,
6743,,Bases,Disability,Question,55,,,,,left,Normal,1,end row,,,,,,,,,Disability,RAAgencyCounterOfferDetail,top,top,Normal,top,horizontal_4,0,,,,,
7529,,Issues,LeaveHours,Question,3,,,,,left,Normal,1,end row,,,,,,,,,CompIncident,SickEndDT,top,top,Normal,right,horizontal_2,0,,,,,
7528,,Issues,LeaveHours,Question,2,,,,,left,Normal,1,same cell,,,,,,,,,CompIncident,SickStartDT,top,top,Normal,right,horizontal_2,0,,,,,
7530,,Issues,LeaveHours,Question,4,,,,,left,Normal,1,end row,,,,,,,,,CompIncident,AnnualEndDT,top,top,Normal,right,horizontal_2,0,,,,,
7532,,Issues,LeaveHours,Text,5,Any kind of text ,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6436,,General,Claims,Text,15,Click button to add/remove claims rejected,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7317,,General,Claims,Question,19,,,,,left,Normal,1,end row,,,,,,,,,Claims,RejectedIncidentDT,top,top,Normal,right,horizontal_2,0,,,,,
7319,,General,Claims,Question,20,,,,,left,Normal,1,end row,,,,,,,,,Claims,RejectedDetails,top,top,Normal,right,horizontal_2,0,,,,,
7537,,Management,ChainOfCommand,Question,2,,,,,left,Normal,1,end row,,,,,,,,,Management,style,top,top,Normal,right,horizontal_4,0,,,,,
7250,,Bases,Disability,Question,14,,,,,left,Normal,1,end row,,,,,,,,,Disability,MedicalDocumentationSubmitDT,left_flush,top,Normal,right,horizontal_6,0,,,,,
6721,,Bases,Disability,Text,42, Click button to add/remove reasonable accommodation requests\n,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6723,,Bases,Disability,DoLoop,43,"( ii = 1 , [[Field Disability_NumberOfRARequests]])",,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6717,,Bases,Disability,Question,44,,,,,left,Normal,1,same cell,,,,,,,,,Disability,RARequestDT,top,top,Normal,top,horizontal_4,0,,,,,
6683,,Bases,Disability,Question,45,,,,,left,Normal,1,end row,,,,,,,,,Disability,RAType,left_flush,top,Normal,right,horizontal_4,0,,,,,
7332,,General,Incidents,Question,21,,,,,left,Normal,1,same cell,,,,,,,,,Incidents,RejectedHostileWorkEnv,top,top,Normal,right,horizontal_2,0,,,,,
6756,,Bases,Disability,SeparatorLine,56,SeparatorLine,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
6747,,Bases,Disability,DoLoop,61,"( ii = 1 , [[Field Disability_NumberOfHarassments]])",,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7323,,General,Claims,Question,9,,,,,left,Normal,1,same cell,,,,,,,,,Claims,AcceptedHostileWorkEnv,top,top,Normal,right,horizontal_2,0,,,,,
7325,,General,Claims,Question,10,,,,,left,Normal,1,end row,,,,,,,,,Claims,AcceptedContinuingViolation,top,top,Normal,right,horizontal_2,0,,,,,
7326,,General,Claims,Question,21,,,,,left,Normal,1,same cell,,,,,,,,,Claims,RejectedHostileWorkEnv,top,top,Normal,right,horizontal_2,0,,,,,
7327,,General,Claims,Question,22,,,,,left,Normal,1,end row,,,,,,,,,Claims,RejectedContinuingViolation,top,top,Normal,right,horizontal_2,0,,,,,
7671,,General,GenderIdentity,Question,6,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGChallengesViolenceActualThreat,top,top,Normal,right,horizontal_4,0,,,,,
7597,,Login,KB REQUEST,Question,1,,,,,left,Normal,1,end row,,,,,,,,,KB Request,NewCurrent,top,top,Normal,left,horizontal,0,,,,,
7670,,General,GenderIdentity,Question,3,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGhallengesSociaExclusionlType,top,top,Normal,right,horizontal_4,0,,,,,
7598,,Login,KB REQUEST,Question,2,,,,,left,Normal,1,end row,,,,,,,,,KB Request,domains,top,top,Normal,left,horizontal,0,,,,,
7668,,General,GenderIdentity,Question,5,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGhallengesSociaInsults,top,top,Normal,right,horizontal_4,0,,,,,
6273,Complainant,Complainant,Personal,Question,44,,,,,left,Normal,1,same cell,,,,,,,,,CompProfile,LanguageSecond,top,top,Normal,right,horizontal_6,0,,,,,
6271,Complainant,Complainant,Personal,Question,41,,,,,left,Normal,1,same cell,,,,,,,,,CompProfile,LanguageFirst,top,top,Normal,right,horizontal_6,0,,,,,
7669,,General,GenderIdentity,Question,4,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGChallengesSocialInsultType,top,top,Normal,right,horizontal_4,0,,,,,
7554,,General,Relationship,Question,4,,,,,left,Normal,1,end row,,,,,,,,,Relationship,Status,left_flush,top,Normal,right,horizontal_3,0,,,,,
7555,,General,Relationship,Question,5,,,,,left,Normal,1,end row,,,,,,,,,Relationship,History,left_flush,top,Normal,right,horizontal_3,0,,,,,
6272,Complainant,Complainant,Personal,Question,42,,,,,left,Normal,1,end row,,,,,,,,,CompProfile,LanguageFirstAbility,top,top,Normal,right,horizontal_5,0,,,,,
6276,Complainant,Complainant,Personal,Text,43,Second Language,,,,left,bodyIndentBold,1,end row,,,,,,,,,,,,,,,,,,,,,
6267,Complainant,Complainant,Personal,Question,15,,,,,left,Normal,1,same cell,,,,,,,,,CompProfile,Hispanic,top,top,Normal,right,horizontal,0,,,,,
6460,Complainant,Complainant,Personal,Question,29,,,,,left,Normal,1,end row,,,,,,,,,CompProfile,PriorEEODT,top,top,Normal,right,horizontal_2,0,,,,,
7556,,General,Relationship,Question,6,,,,,left,Normal,1,end row,,,,,,,,,Relationship,Seeking,left_flush,top,Normal,right,horizontal_3,0,,,,,
7558,,General,Relationship,Question,18,,,,,left,Normal,1,end row,,,,,,,,,Relationship,CommittedNumber,left_flush,top,Normal,right,horizontal_5,0,,,,,
7560,,General,Relationship,Text,10,Click button to add/remove number of marriages,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7586,,General,Relationship,EndDo,17,,,,,left,Normal,1,end row,,,,,,,,,,,,,,,,,,,,,
7672,,General,GenderIdentity,Question,7,,,,,left,Normal,1,end row,,,,,,,,,Relationship,TGChallengesViolenceWitnesses,top,top,Normal,right,horizontal_4,0,,,,,
7345,,Complainant,Personal,Question,8,,,,,left,Normal,1,end row,,,,,,,,,CompProfile,TitleName,top,top,Normal,right,horizontal,0,,,,,
6351,Complainant,Complainant,Personal,Question,12,,,,,left,Normal,1,end row,,,,,,,,,CompProfile,RaceEthnic,top,top,Normal,right,horizontal,0,,,,,
6278,Complainant,Complainant,Personal,Question,13,,,,,left,bodyIndent,1,end row,,,,,,,,,CompProfile,Disability,top,top,Normal,right,horizontal,0,,,,,
6270,Complainant,Complainant,Personal,Question,16,,,,,left,Normal,1,same cell,,,,,,,,,CompProfile,NationalOrigin,top,top,Normal,left,vertical,0,,,,,
6455,Complainant,Complainant,Personal,Question,17,,,,,left,Normal,1,end row,,,,,,,,,CompProfile,NationalOriginOther,top,top,Normal,left,vertical,0,,,,,
6266,Complainant,Complainant,Personal,Question,18,,,,,left,Normal,1,same cell,,,,,,,,,CompProfile,Religion,top,top,Normal,left,horizontal,0,,,,,
