id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
10993,2580,dup_courtStatus,1,nothing was filed,nothing was filed,,,,nothing was filed,,0,text,,,,,,"In order for the family court to have the authority to review your case, either you or your partner must file a case which requests the court to become involved. The court's authority is referred to as ""jurisdiction"" by those within the court system.",,,,,,
10994,2580,dup_courtStatus,5,aLegalSeparationWasFiledByfieldParentFirstName2,a legal separation was filed by [[field Parent_FirstName(2)]],,,,aLegalSeparationWasFiledByfieldParentFirstName2,,0,text,,,,,,,,,,,,
10995,2580,dup_courtStatus,4,aLegalSeparationWasFiledByfieldParentFirstName1,a legal separation was filed by [[field Parent_FirstName(1)]],,,,aLegalSeparationWasFiledByfieldParentFirstName1,,0,text,,,,,,,,,,,,
10996,2580,dup_courtStatus,8,aDivorceWasFiledByfieldParentFirstName1,a divorced was filed by [[field Parent_FirstName(1)]],,,,aDivorceWasFiledByfieldParentFirstName1,,0,text,,,,,,,,,,,,
10981,2496,attorneyHired,3,HaveHiredAnAttorney,have hired an attorney,,,,HaveHiredAnAttorney,,0,text,,,,,,,,,,,,
10987,2511,signupReason,1,ParentingPlan,Parenting Plan,,,,ParentingPlan,,0,text,,,,,,,,,,,,
10997,2580,dup_courtStatus,9,aDivorceWasFiledByfieldParentFirstName2,a divorce was filed by [[field Parent_FirstName(2)]],,,,aDivorceWasFiledByfieldParentFirstName2,,0,,,,,,,,,,,,,
10751,2511,signupReason,4,CommunityContacts,Community Contacts,,,,CommunityContacts,,0,text,,,,,,,,,,,,
10752,2511,signupReason,5,EmergencyContacts,Emergency Contacts,,,,EmergencyContacts,,0,text,,,,,,,,,,,,
10998,2580,dup_courtStatus,12,anAnnulmentWasFiledByfieldParentFirstName2,an annulment was filed by [[field Parent_FirstName(2)]],,,,anAnnulmentWasFiledByfieldParentFirstName2,,0,text,,,,,,,,,,,,
10999,2580,dup_courtStatus,13,anAnnulmentWasGrantedByTheJudge,an annulment was granted by the judge,,,,anAnnulmentWasGrantedByTheJudge,,0,text,,,,,,,,,,,,
10988,2511,signupReason,2,CustodyAgreement,Custody Agreement,,,,CustodyAgreement,,0,text,,,,,,,,,,,,
11000,2580,dup_courtStatus,10,aDivorceWasGrantedByTheJudge,a divorce was granted by the judge,,,,aDivorceWasGrantedByTheJudge,,0,text,,,,,,,,,,,,
10750,2511,signupReason,3,SafeChildPlan,Safe Child Plan,,,,SafeChildPlan,,0,text,,,,,,,,,,,,
11001,2581,dup_propertySettlement,2,no,no,,,,no,,0,,,,,,,,,,,,,
11002,2581,dup_propertySettlement,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
10989,2497,conflicts,1,none,none,,,,none,,0,text,,,,,,,,,,,,
765,492,courtStatus,13,anAnnulmentWasFiledMefieldParentFirstName1,an annulment was filed by [[field Parent_FirstName(1)]],la anulación fue entablada por mí el,,,anAnnulmentWasFiledByfieldParentFirstName1,,0,text,,,,,,,,,,,,
11004,2582,testerFeedback,2,no,no,no,,,no,,,,,,,,,,,,,,,
10991,2511,signupReason,6,ParentingCalendar,Parenting Calendar,,,,ParentingCalendar,,0,text,,,,,,,,,,,,
10984,2498,sourceOfLead,2,GoogleSearch,Google search,,,,GoogleSearch,,0,text,,,,,,,,,,,,
11003,2582,testerFeedback,1,yes,yes,yes,,,yes,,0,,,,,,,,,,,,,
10700,2498,dup_sourceOfLead,9,aFriend,a friend,,,,aFriend,,0,text,,,,,,,,,,,,
10701,2498,dup_sourceOfLead,10,myTherapist,my therapist,,,,myTherapist,,0,text,,,,,,,,,,,,
10702,2498,dup_sourceOfLead,11,myAttorney,my attorney,,,,myAttorney,,0,text,,,,,,,,,,,,
11005,2583,referralFee,1,yes,yes,yes,,,yes,,0,,,,,,,,,,,,,
10982,2498,sourceOfLead,8,radioShow,radio show,,,,radioShow,,0,text,,,,,,,,,,,,
10697,2498,dup_sourceOfLead,5,newspaperArticle,newspaper article,,,,newspaperArticle,,0,text,,,,,,,,,,,,
10698,2498,dup_sourceOfLead,6,magazineArticle,magazine article,,,,magazineArticle,,0,text,,,,,,,,,,,,
10699,2498,dup_sourceOfLead,7,televisionShow,television show,,,,televisionShow,,0,text,,,,,,,,,,,,
11122,2628,parentOtherMarriages,1,1,1,,,,1,,0,text,,,,,,,,,,,,
763,492,courtStatus,11,aDivorceWasFiledByfieldParentFirstName2,a divorce was filed by [[field Parent_FirstName(2)]],el pleito de divorcio fue entablado por  VpartnerName el,,,aDivorceWasFiledByfieldParentFirstName2,,0,,,,,,,,,,,,,
10986,2498,sourceOfLead,4,MSNSearch,MSN search,,,,MSNSearch,,0,text,,,,,,,,,,,,
11015,2588,lateChange,1,verbalPermissionIsNotUnreasonableWithheld,verbal permission is not unreasonable withheld,,,,verbalPermissionIsNotUnreasonableWithheld,,0,text,,,,,,,,,,,,
766,492,courtStatus,14,anAnnulmentWasFiledByfieldParentFirstName2,an annulment was filed by [[field Parent_FirstName(2)]],la anulación fue entablada por  VpartnerName el,,,anAnnulmentWasFiledByfieldParentFirstName2,,0,text,,,,,,,,,,,,
3985,492,courtStatus,15,anAnnulmentWasGrantedByTheJudge,an annulment was granted by the judge,,,,anAnnulmentWasGrantedByTheJudge,,0,text,,,,,,,,,,,,
764,492,courtStatus,12,aDivorceWasGrantedByTheJudge,a divorce was granted by the judge,el divorcio fue aprobado por el juez el,,,aDivorceWasGrantedByTheJudge,,0,text,,,,,,,,,,,,
11017,492,courtStatus,6,aPaternityCaseWasFiledByParentFirstName2,a paternity case was filed by  [[field Parent_FirstName(2)]],,,,aPaternityCaseWasFiledByParentFIrstName2,,0,text,,,,,,,,,,,,
10703,2498,dup_sourceOfLead,13,other,other,,,,other,,20,text,,,,,,,,,,,,
3984,492,courtStatus,10,aDivorceWasFiledByfieldParentFirstName1,a divorce was filed by [[field Parent_FirstName(1)]],,,,aDivorceWasFiledByfieldParentFirstName1,,0,text,,,,,,,,,,,,
3479,74,Features,26,mole,mole,,,,mole,,10,text,,location/shape/color,,,,,,,,,,
11123,2628,parentOtherMarriages,2,2,2,,,,2,,0,text,,,,,,,,,,,,
11039,2599,tranmittedIllnesses,1,measles,measles,,,,measles,,0,text,,,,,,,,,,,,
11073,2420,alienationStrengthP2,5,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11018,492,courtStatus,5,aPaternityCaseWasFiledByParentFirstName1,a paternity case was filed by  [[field Parent_FirstName(1)]],,,,aPaternityCaseWasFiledByParentFIrstName1,,0,text,,,,,,,,,,,,
11032,74,Features,25,tattoo,tattoo,,,,tattoo,,10,text,,location/shape/color,,,,,,,,,,
12346,2664,clothingWinter,19,ties,ties,,,,ties,,0,text,,,,,,,,,,,,
11019,601,datingContactChildUnsupervised,6,never,never,,,,never,,0,text,,,,,,,,,,,,
11040,2599,tranmittedIllnesses,2,mumps,mumps,,,,mumps,,0,text,,,,,,,,,,,,
11033,2598,dup_homeAloneOvernight,0,12,12,,,,12,,0,text,,,,,,,,,,,,
11020,2073,childAbuse2,6,unknown,unknown,,,,unknown,,0,text,,,,,,,,,,,,
11180,2629,parentOtherChildren,0,0,0,,,,0,,0,text,,,,,,,,,,,,
11034,2598,dup_homeAloneOvernight,1,13,13,,,,13,,0,text,,,,,,,,,,,,
11041,2599,tranmittedIllnesses,3,rubellaGermanMeasles,rubella (German measles),,,,rubellaGermanMeasles,,0,text,,,,,,,,,,,,
11074,2418,alienationConcernScaleP2,3,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11035,2598,dup_homeAloneOvernight,2,14,14,,,,14,,0,text,,,,,,,,,,,,
1878,814,parentParentFatherMarriage#,2,1,1,,,,1,,,,,,,,,,,,,,,
12377,2664,clothingWinter,36,longUnderwear,long underwear,,,,longUnderwear,,0,text,,,,,,,,,,,,
11036,2598,dup_homeAloneOvernight,3,15,15,,,,15,,0,text,,,,,,,,,,,,
11075,2416,alienationPresentationP2,5,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
1879,814,parentParentFatherMarriage#,3,2,2,,,,2,,,,,,,,,,,,,,,
11037,2598,dup_homeAloneOvernight,4,16,16,,,,16,,0,text,,,,,,,,,,,,
11043,2599,tranmittedIllnesses,4,pertussisWhoopingCough,pertussis (Whooping Cough),,,,pertussisWhoopingCough,,0,text,,,,,,,,,,,,
11038,2599,tranmittedIllnesses,0,chickenBox,chicken box,,,,chickenBox,,0,text,,,,,,,,,,,,
11076,2414,alienationAttemptProofP2,10,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11044,2600,contagiousDiseases,0,measles,measles,,,,measles,,0,text,,,,,,,,,,,,
10002,2414,dup_alienationAttemptProofP1,11,other,other,,,,other,,10,text,,,,,,,,,,,,
11183,809,parentParentDivorce,0,parentsWereDivorced,parents were divorced,,,,parentsWereDivorced,,0,,,,,,,,,,,,,
11124,2628,parentOtherMarriages,3,3,3,,,,3,,0,text,,,,,,,,,,,,
9997,2411,alienationExistsLevelP1,7,noAlienation,no alienation,,,,noAlienation,,0,text,,,,,,,,,,,,
10012,2416,dup_alienationPresentationP1,4,verballyAttacks,verbally attacks,,,,verballyAttacks,,20,text,,type child's name,,,,,,,,,,
11049,2601,contagiousDiseasesVaccinated,0,measles,measles,,,,measles,,10,text_date,,,,,,,,,,,,
11077,2412,alienationExistsLevelP2,8,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11050,2601,contagiousDiseasesVaccinated,1,mumps,mumps,,,,mumps,,10,text_date,,,,,,,,,,,,
11061,2603,mediationRequest,0,bothParents,both parents,,,,bothParents,,0,text,,,,,,,,,,,,
11060,2603,mediationRequest,3,neitherParent,neither parent,,,,neitherParent,,0,text,,,,,,,,,,,,
11051,2601,contagiousDiseasesVaccinated,2,chickenPox,chicken pox,,,,chickenPox,,10,text_date,,,,,,,,,,,,
11069,2601,contagiousDiseasesVaccinated,4,polio,polio,,,,polio,,10,text_date,,,,,,,,,,,,
11057,2603,mediationRequest,1,[[field Parent_FirstName (1) ]],[[field Parent_FirstName (1) ]],,,,[[field Parent_FirstName (1) ]],,0,text,,,,,,,,,,,,
11125,2628,parentOtherMarriages,4,4,4,,,,4,,0,text,,,,,,,,,,,,
12471,2668,sports,2,books,books,,,,books,,0,text,,,,,,,,,,,,
11058,2603,mediationRequest,2,[[field Parent_FirstName (2) ]],[[field Parent_FirstName (2) ]],,,,[[field Parent_FirstName (2) ]],,0,text,,,,,,,,,,,,
11078,2410,alienationAccessP2,3,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11052,2601,contagiousDiseasesVaccinated,3,whoopingCough,whooping cough,,,,whoopingCough,,10,text,,rubella,,,,,,,,,,
11070,2601,contagiousDiseasesVaccinated,5,flu,flu,,,,flu,,10,text_date,,,,,,,,,,,,
11140,2632,employmentAccruedDays,1,personal,personal,,,,personal,,10,text,,,,,,,,,,,,
11126,2629,parentOtherChildren,1,1,1,,,,1,,0,text,,,,,,,,,,,,
9986,2411,dup_alienationExistsLevel,6,highAlienationOf,high alienation of,,,,highAlienationOf,,20,text,,type child's name,,,,,,,,,,1
11127,2629,parentOtherChildren,2,2,2,,,,2,,0,text,,,,,,,,,,,,
11141,2632,employmentAccruedDays,2,vacation,vacation,,,,vacation,,10,text,,,,,,,,,,,,
11184,809,parentParentDivorce,1,parentsWereNotDivorced,parents were not divorced,,,,parentsWereNotDivorced,,0,,,,,,,,,,,,,
11128,2629,parentOtherChildren,3,3,3,,,,3,,0,text,,,,,,,,,,,,
11129,2629,parentOtherChildren,4,4,4,,,,4,,0,text,,,,,,,,,,,,
11130,2629,parentOtherChildren,5,5,5,,,,5,,0,text,,,,,,,,,,,,
11142,2633,dup_employmentCashBonusPer,0,day,day,,,,day,,10,text,,,,,,,,,,,,
11135,2631,employmentPensionIRA,2,Pension,Pension,,,,Pension,,10,text,,,,,,,,,,,,
11134,2631,employmentPensionIRA,1,IRA,IRA,,,,IRA,,10,text,,,,,,,,,,,,
11185,2645,parentParentMarriage,0,parentsWereMarried,parents were married,,,,parentsWereMarried,,0,text,,,,,,,,,,,,
11131,2629,parentOtherChildren,6,6,6,,,,6,,0,text,,,,,,,,,,,,
11132,2629,parentOtherChildren,7,7,7,,,,7,,0,text,,,,,,,,,,,,
11133,2629,parentOtherChildren,8,8,8,,,,8,,0,text,,,,,,,,,,,,
11143,2633,dup_employmentCashBonusPer,1,week,week,,,,week,,10,text,,,,,,,,,,,,
1880,814,parentParentFatherMarriage#,4,3,3,,,,3,,,,,,,,,,,,,,,
1881,814,parentParentFatherMarriage#,5,4,4,,,,4,,,,,,,,,,,,,,,
11144,2633,dup_employmentCashBonusPer,2,month,month,,,,month,,10,text,,,,,,,,,,,,
11137,2631,employmentPensionIRA,3,other,other,,,,other,,20,text,,,,,,,,,,,,
175,92,EmploymentCompPer,1,hour,hour,hora,,,hour,,10,,,,,,,,,,,,,
176,92,EmploymentCompPer,2,week,week,semana,,,week,,10,,,,,,,,,,,,,
178,92,EmploymentCompPer,4,month,month,mensual,,,month,,10,,,,,,,,,,,,,
11145,2634,dup_employmentEquityBonusPer,0,month,month,,,,month,,10,text,,,,,,,,,,,,
179,92,EmploymentCompPer,6,year,year,annual,,,year,,10,,,,,,,,,,,,,
11186,2645,parentParentMarriage,1,parentsWereNotMarried,parents were not married,,,,parentsWereNotMarried,,0,text,,,,,,,,,,,,
11146,2634,dup_employmentEquityBonusPer,1,quarter,quarter,,,,quarter,,10,text,,,,,,,,,,,,
10011,2415,dup_alienationPresentation,1,physicallyBacksOff,physically backs off,,,,physicallyBacksOff,,20,text,,type child's name,,,,,,,,,,
11138,92,EmploymentCompPer,5,quarter,quarter,,,,quarter,,10,,,,,,,,,,,,,
10010,2415,dup_alienationPresentation,2,verballyBacksOff,verbally backs off,,,,verballyBacksOff,,20,text,,type child's name,,,,,,,,,,
11181,814,parentParentFatherMarriage#,1,0,0,,,,0,,0,text,,,,,,,,,,,,
10009,2415,dup_alienationPresentation,3,physicallyAttacks,physically attacks,,,,physicallyAttacks,,20,text,,type child's name,,,,,,,,,,
1887,813,parentParentMotherMarriage#,6,5,5,,,,5,,,,,,,,,,,,,,,
1883,813,parentParentMotherMarriage#,2,1,1,,,,1,,,,,,,,,,,,,,,
3851,1341,dup_bonusPer,1,month,month,,,,month,,10,,,,,,,,,,,,,
10008,2415,dup_alienationPresentation,4,verballyAttacks,verbally attacks,,,,verballyAttacks,,20,text,,type child's name,,,,,,,,,,
11147,2634,dup_employmentEquityBonusPer,2,year,year,,,,year,,10,text,,,,,,,,,,,,
3850,1341,dup_bonusPer,2,quarter,quarter,,,,quarter,,10,,,,,,,,,,,,,
1884,813,parentParentMotherMarriage#,3,2,2,,,,2,,,,,,,,,,,,,,,
10015,2416,dup_alienationPresentationP1,1,physicallyBacksOff,physically backs off,,,,physicallyBacksOff,,20,text,,type child's name,,,,,,,,,,
3849,1341,dup_bonusPer,3,year,year,,,,year,,10,,,,,,,,,,,,,
1885,813,parentParentMotherMarriage#,4,3,3,,,,3,,,,,,,,,,,,,,,
11148,2633,employmentCompOvertime,3,other,other,,,,other,,10,text,,,,,,,,,,,,
10014,2416,dup_alienationPresentationP1,2,verballyBacksOff,verbally backs off,,,,verballyBacksOff,,20,text,,type child's name,,,,,,,,,,
11139,2632,employmentAccruedDays,0,sick,sick,,,,sick,,10,text,,,,,,,,,,,,
1886,813,parentParentMotherMarriage#,5,4,4,,,,4,,,,,,,,,,,,,,,
12265,2655,holidayJewPassover,3,alternate,alternate,,,,alternate,,0,text,,,,,,,,,,,,
10013,2416,dup_alienationPresentationP1,3,physicallyAttacks,physically attacks,,,,physicallyAttacks,,20,text,,type child's name,,,,,,,,,,
11149,2634,employmentEquityVestedBonus,3,other,other,,,,other,,10,text,,,,,,,,,,,,
12263,2655,holidayJewPassover,1,[[field [[field Parent_FirstName (2) ]]]],[[field [[field Parent_FirstName (2) ]],,,,[[field [[field Parent_FirstName (2) ]]]],,0,text,,,,,,,,,,,,
11182,813,parentParentMotherMarriage#,1,0,0,,,,0,,0,text,,,,,,,,,,,,
11150,2635,employmentEquityNonvestedBonus,0,month,month,,,,month,,10,text,,,,,,,,,,,,
10051,2413,alienationAttemptProofP1,1,behaviorBy,behavior by ,,,,behaviorBy,,20,text,,type child's name,,,,,,,,,,1
11151,2635,employmentEquityNonvestedBonus,1,quarter,quarter,,,,quarter,,10,text,,,,,,,,,,,,
11152,2635,employmentEquityNonvestedBonus,2,year,year,,,,year,,10,text,,,,,,,,,,,,
11153,2635,employmentEquityNonvestedBonus,3,other,other,,,,other,,10,text,,,,,,,,,,,,
12264,2655,holidayJewPassover,0,[[field [[field Parent_FirstName (1) ]]]],[[field [[field Parent_FirstName (1) ]],,,,[[field [[field Parent_FirstName (1) ]]]],,0,text,,,,,,,,,,,,
11096,2620,homeworkParentSupervisor,0,[[field Parent_FirstName(2)]],,,,,,,,,,,,,,,,,,,,
12425,2666,clothing,46,pajamas,pajamas,,,,pajamas,,0,text,,,,,,,,,,,,
11095,2620,homeworkParentSupervisor,1,[[field Parent_FirstName(2)]],[[field Parent_FirstName(1)]],,,,[[field Parent_FirstName(2)]],,0,text,,,,,,,,,,,,
10037,2421,alienationSolutionP1,8,mediation,mediation,,,,mediation,,0,,,,,,,,,,,,,
11092,2616,homeworkParentInvolvement,3,optional,optional,,,,optional,,0,text,,,,,,,,,,,,
11091,2616,homeworkParentInvolvement,4,required,required,,,,required,,0,text,,,,,,,,,,,,
11094,2616,homeworkParentInvolvement,2,no,no,,,,no,,0,text,,,,,,,,,,,,
12387,2665,clothingSummer,16,sweater,sweater,,,,sweater,,0,text,,,,,,,,,,,,
11071,2422,alienationSolutionP2,6,reduceTimeWith,reduce [[field Parent_FirstName(2)]]'s time with,,,,reduceTimeWith,,20,text,,type child's name,,,,,,,,,,
12388,2665,clothingSummer,17,sweatshirt,sweatshirt,,,,sweatshirt,,0,text,,,,,,,,,,,,
10040,2422,dup_alienationSolution,11,anAttorneyFor,an attorney for,,,,anAttorneyFor,,20,text,,type child's name,,,,,,,,,,
11154,2632,employmentAccruedDays,3,other,other,,,,other,,10,text,,,,,,,,,,,,
11072,2421,alienationSolutionP1,12,reducesTimeWith,reduce [[field Parent_FirstName(2)]]'s time with,,,,reducesTimeWith,,20,text,,type child's name,,,,,,,,,,
11159,92,EmploymentCompPer,7,other,other,,,,other,,10,text,,,,,,,,,,,,
10032,2421,alienationSolutionP1,14,anAttorneyFor,an attorney for,,,,anAttorneyFor,,20,text,,type child's name,,,,,,,,,,
11194,2647,dup_Build,0,small,small,,,,small,,0,text,,,,,,,,,,,,
12389,2665,clothingSummer,18,sweatpants,sweatpants,,,,sweatpants,,0,text,,,,,,,,,,,,
11195,2647,dup_Build,1,medium,medium,,,,medium,,0,text,,,,,,,,,,,,
12396,2666,clothing,18,jeans,jeans,,,,jeans,,0,text,,,,,,,,,,,,
12394,2665,clothingSummer,23,topCoat,top coat,,,,topCoat,,0,text,,,,,,,,,,,,
10048,2422,alienationSolutionP2,14,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
10044,2422,dup_alienationSolution,13,aParentingCoordinator,a parenting coordinator,,,,aParentingCoordinator,,0,,,,,,,,,,,,,
11196,2647,dup_Build,2,large,large,,,,large,,0,text,,,,,,,,,,,,
10043,2422,alienationSolutionP2,7,aSpecialMaster,a special master,,,,aSpecialMaster,,0,text,,,,,,,,,,,,
101,66,Build,4,slight,slight,delgado,,,slight,,0,,,,,,,,,,,,,
10035,2421,dup_alienationSolution,13,aSpecialMaster,a special master,,,,aSpecialMaster,,0,text,,,,,,,,,,,,
10036,2421,dup_alienationSolution,16,aParentingCoordinator,a parenting coordinator,,,,aParentingCoordinator,,0,,,,,,,,,,,,,
10049,2421,alienationSolutionP1,18,notKnown,not known,,,,notKnown,,0,text,,,,,,,,,,,,
11101,2624,sharingAdvNoticeTiming,1,days,days,,,,days,,2,text,,,,,,,,,,,,
11157,2636,employmentIncomeProtection,0,termLifeInsurance,term life insurance,,,,termLifeInsurance,,10,text,,,,,,,,,,,,
11102,2624,sharingAdvNoticeTiming,2,weeks,weeks,,,,weeks,,2,text,,,,,,,,,,,,
11103,2624,sharingAdvNoticeTiming,3,months,months,,,,months,,2,text,,,,,,,,,,,,
12352,2664,clothingWinter,32,swimSuit,swim suit,,,,swimSuit,,0,text,,,,,,,,,,,,
12392,2665,clothingSummer,27,pajamas,pajamas,,,,pajamas,,0,text,,,,,,,,,,,,
12390,2664,clothingWinter,30,snowsuitPants,snowsuit/pants,,,,snowsuitPants,,0,text,,,,,,,,,,,,
12353,2664,clothingWinter,34,robe,robe ,,,,robe,,0,text,,,,,,,,,,,,
12391,2664,clothingWinter,33,pajamas,pajamas,,,,pajamas,,0,text,,,,,,,,,,,,
12393,2665,clothingSummer,5,sandalsFlipFlops,sandals/flip flops,,,,sandalsFlipFlops,,0,text,,,,,,,,,,,,
10052,2413,alienationAttemptProofP1,3,statementBy,statement by,,,,statementBy,,20,text,,type child's name,,,,,,,,,,1
10451,2465,dup_ typeP1-P2,0,physicalAct,physical act,Acto físico,,,physicalAct,,0,text,,,,,,,,,,,,
10452,2465,dup_ typeP1-P2,1,physicalThreat,physical threat,Amenaza física,,,physicalThreat,,0,text,,,,,,,,,,,,
10053,2414,alienationAttemptProofP2,3,behaviorBy,behavior by,,,,behaviorBy,,20,text,,type child's name,,,,,,,,,,1
10453,2465,dup_ typeP1-P2,2,emotionalAct,emotional act,Acción  Emocional,,,emotionalAct,,0,text,,,,,,,,,,,,
10454,2465,dup_ typeP1-P2,3,emotionalThreat,emotional threat,Amenaza Emocional,,,emotionalThreat,,0,text,,,,,,,,,,,,
10054,2414,alienationAttemptProofP2,4,statementBy,statement by [[field ChildData_FirstName (ii)]],,,,statementBy,,20,text,,type child's name,,,,,,,,,,1
10455,2465,dup_ typeP1-P2,4,sexualAct,sexual act,Acto Sexual,,,sexualAct,,0,text,,,,,,,,,,,,
9988,2411,dup_alienationExistsLevel,3,lowAlienationOf,low alienation of,,,,lowAlienationOf,,20,text,,type child's name,,,,,,,,,,1
10456,2465,dup_ typeP1-P2,5,sexualThreat,sexual threat,Amenaza Sexual,,,sexualThreat,,0,text,,,,,,,,,,,,
9993,2412,dup_alienationExistsLevelP1,3,lowAlienationOf,low alienation of,,,,lowAlienationOf,,20,text,,type child's name,,,,,,,,,,1
9994,2412,dup_alienationExistsLevelP1,5,moderateAlienationOf,moderate alienation of,,,,moderateAlienationOf,,20,text,,type child's name,,,,,,,,,,1
9991,2412,dup_alienationExistsLevelP1,6,highAlienationOf,high alienation of,,,,highAlienationOf,,20,text,,type child's name,,,,,,,,,,1
12395,2666,clothing,110,tShirts,t-shirts,,,,tShirts,,0,text,,,,,,,,,,,,
12458,2666,clothing,83,shoesSports,shoes - sports,,,,shoesSports,,0,text,,,,,,,,,,,,
11447,2649,nationalityMaternalParentTwo,40,Chad,Chad,,,,Chad,,,,,,,,,,,,,,,
12402,2666,clothing,13,blouse,blouse,,,,blouse,,0,text,,,,,,,,,,,,
12403,2666,clothing,12,belt,belt,,,,belt,,0,text,,,,,,,,,,,,
12401,2666,clothing,16,dress,dress,,,,dress,,0,text,,,,,,,,,,,,
12410,2666,clothing,101,sweatpants,sweatpants,,,,sweatpants,,0,text,,,,,,,,,,,,
12409,2666,clothing,102,sweatshirt,sweatshirt,,,,sweatshirt,,0,text,,,,,,,,,,,,
12467,2668,sports,9,shoes,shoes,,,,shoes,,0,text,,,,,,,,,,,,
12468,2668,sports,10,uniform,uniform,,,,uniform,,0,text,,,,,,,,,,,,
12469,2668,sports,5,equipment,equipment,,,,equipment,,0,text,,,,,,,,,,,,
12470,2668,sports,6,instrumentMusic,instrument/music,,,,instrumentMusic,,0,text,,,,,,,,,,,,
12414,2666,clothing,48,raincoat,raincoat,,,,raincoat,,0,text,,,,,,,,,,,,
12418,2666,clothing,15,capHat,cap/hat,,,,capHat,,0,text,,,,,,,,,,,,
12416,2666,clothing,35,jacket,jacket,,,,jacket,,0,text,,,,,,,,,,,,
12415,2666,clothing,45,overcoat,overcoat,,,,overcoat,,0,text,,,,,,,,,,,,
12417,2666,clothing,47,parka,parka,,,,parka,,0,text,,,,,,,,,,,,
12428,2666,clothing,44,longUnderwear,long underwear,,,,longUnderwear,,0,text,,,,,,,,,,,,
12420,2666,clothing,17,glovesMittensScarf,gloves/mittens/scarf,,,,glovesMittensScarf,,0,text,,,,,,,,,,,,
12404,2666,clothing,88,slacksCasual,slacks - casual,,,,slacksCasual,,0,text,,,,,,,,,,,,
12430,2666,clothing,86,shorts,shorts,,,,shorts,,0,text,,,,,,,,,,,,
12460,2666,clothing,80,shoesCasual,shoes - casual,,,,shoesCasual,,0,text,,,,,,,,,,,,
12398,2666,clothing,81,shoesDress,shoes - dress,,,,shoesDress,,0,text,,,,,,,,,,,,
12406,2666,clothing,78,shirtDress,shirt  - dress,,,,shirtDress,,0,text,,,,,,,,,,,,
12407,2666,clothing,77,shirtCasual,shirt - casual,,,,shirtCasual,,0,text,,,,,,,,,,,,
