id,question_id,question_field,option_order,option_name,option_label,option_label_es,option_text,option_text_es,option_value,option_datatype,option_textdata_size,option_textdata_type,option_label_link,option_help_bubble,option_help_bubble_es,option_help_parenting,option_help_parenting_es,option_help_legal,option_help_legal_es,option_help_code,option_help_code_es,option_label_pt,option_text_pt,option_show_label
927,581,TVRatings,5,cartoons,cartoons,,,,cartoons,,,,,,,,,,,,,,,
6629,830,birthCertificateLocation,8,other,other,,,,other,,10,text,,,,,,,,,,,,
7225,973,gunLockLoadAmmo,24,ammoStoredSeparatelyFromFirearms,ammo stored separately from firearms,,,,ammoStoredSeparatelyFromFirearms,,0,text,,,,,,,,,,,,
9385,2288,Agreeing_PrimaryContact,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
2871,1131,physicalHealth,1,healthy,healthy,,,,,,,,,,,,,,,,,,,
2872,1131,physicalHealth,2,some problems,some problems,,,,,,,,,,,,,,,,,,,
2873,1131,physicalHealth,3,serious problems,serious problems,,,,,,,,,,,,,,,,,,,
2874,1131,physicalHealth,4,occasional problems,occasional problems,,,,,,,,,,,,,,,,,,,
2875,1136,physicalAppearance,1,fit,fit,,,,,,,,,,,,,,,,,,,
2876,1136,physicalAppearance,2,tired,tired,,,,,,,,,,,,,,,,,,,
2877,1136,physicalAppearance,3,overweight,overweight,,,,,,,,,,,,,,,,,,,
2878,1136,physicalAppearance,4,sick,sick,,,,,,,,,,,,,,,,,,,
3157,1256,deduction,3,fieldParentFirstName2,[[field Parent_FirstName(2)]],,\n,,fieldParentFirstName2,,,,,,,,,,,,,,,
9956,1653,oneParentShowP1,3,attendAllEventsTogether,attend all events together,,,,attendAllEventsTogether,,0,text,,,,,,,,,,,,
9471,2305,Court_jurisdiction,2,Alabama,Alabama,,,,AL,,0,,,,,,,,,,,,,
9387,2289,Agreeing_RespctResponsible,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
9472,2305,Court_jurisdiction,3,Alaska,Alaska,,,,AK,,0,,,,,,,,,,,,,
129,74,Features,8,braces,braces,frenillos,,,braces,,10,text,,location/color,,,,,,,,,,
7276,313,ShareNotDecisionMaking,0,agree,agree,,,,agree,,0,text,,,,,,,,,,,,
8264,2131,gunOwnershipRestrictP1,0,noProblem,no problem,,,,noProblem,,0,text,,,,,,,,,,,,
6630,142,GeneralHealth,2,noHealthProblems,no health problems,,,,noHealthProblems,,0,text,,,,,,,,,,,,
1493,715,TVRatingsGuidelines,5,PG - Parental Guidance,PG - Parental Guidance,,,,PG - Parental Guidance,,,,,"This program contains material that parents may find unsuitable for younger children. Many parents may want to watch it with their younger children. The theme itself may call for parental guidance and/or the program contains one or more of the following: moderate violence (V), some sexual situations (S), infrequent coarse language (L), or some suggestive dialogue (D). ",,,,,,,,,,
6849,1673,dup_numberOfAdultResidents,5,6,6,,,,6,,0,text,,,,,,,,,,,,
9473,2305,Court_jurisdiction,4,Arizona,Arizona,,,,AZ,,0,,,,,,,,,,,,,
8265,2131,gunOwnershipRestrictP1,1,aProblem,a problem,,,,aProblem,,0,text,,,,,,,,,,,,
8266,2132,gunOwnershipRestrictP2,0,noProblem,no problem,,,,noProblem,,0,text,,,,,,,,,,,,
1494,715,TVRatingsGuidelines,6,14 - Parents Strongly Cautioned,14 - Parents Strongly Cautioned,,,,14 - Parents Strongly Cautioned,,,,,"This program contains some material that many parents would find unsuitable for children under 14 years of age. Parents are strongly urged to exercise greater care in monitoring this program and are cautioned against letting children under the age of 14 watch unattended. This program contains one or more of the following: intense violence (V), intense sexual situations (S), strong coarse language (L), or intensely suggestive dialogue (D). ",,,,,,,,,,
6632,142,GeneralHealth,4,occasionalHealthProblems,occasional health problems,,,,occasionalHealthProblems,,0,text,,,,,,,,,,,,
6619,76,FacialFeatures,2,clearSkin,clear skin,,,,clearSkin,,0,,,,,,,,,,,,,
4538,263,AddressState,23,MN,,,,,,,,,,,,,,,,,,,,
1495,715,TVRatingsGuidelines,7,MA - Mature Audience Only,MA - Mature Audience Only,,,,MA - Mature Audience Only,,,,,"This program is specifically designed to be viewed by adults and therefore may be unsuitable for children under 17. This program contains one or more of the following: graphic violence (V), explicit sexual activity (S), or crude indecent language (L).",,,,,,,,,,
2249,390,CustodyJointLegalPhysical,3,VparentOne agrees,"[[field Parent_FirstName(1) ""Parent one""]] agrees",,,,VparentOne agrees,,,,,,,,,,,,,,,
1501,696,videoRatings,5,AO - Adults Only,AO - Adults Only,,,,AO - Adults Only,,,,,Titles rated Adults Only (AO) have content suitable only for adults. These products may include graphic depictions of sex and/or violence. Adults Only products are not intended to be sold or rented to persons under the age of 18.,,,,,,,,,,
1500,696,videoRatings,4,M - Mature,M - Mature,,,,M - Mature,,,,,"Titles rated Mature (M) have content suitable for persons ages 17 and older. These products may include more intense violence or language than products in the Teen category. In addition, these titles may include mature sexual themes. \n\n",,,,,,,,,,
2250,390,CustodyJointLegalPhysical,4,VparentTwo agrees,"[[field Parent_FirstName(2) ""Parent two""]] agrees",,,,VparentTwo agrees,,,,,,,,,,,,,,,
6890,1713,dup_InputChildrenAge,9,12,12,,,,12,,0,text,,,,,,,,,,,,
1499,696,videoRatings,3,T - Teen,T - Teen,,,,T - Teen,,,,,"Titles rated Teen (T) have content suitable for persons ages 13 and older. Titles in this category may contain violent content, mild or strong language, and/or suggestive themes. \n\n",,,,,,,,,,
1504,716,MonthCalendar_Month,1,January,January,,,,January,,,,,,,,,,,,,,,
2198,661,lessonsEdu,2,VparentOne agrees,"[[field Parent_FirstName(1) ""you""]] agrees",,,,VparentOne agrees,,,,,,,,,,,,,,,
1498,696,videoRatings,2,E - Everyone,E - Everyone,,,,E - Everyone,,,,,"Titles rated Everyone (E) have content suitable for persons ages 6 and older. These titles will appeal to people of many ages and tastes. They may contain minimal violence, some comic mischief (for example, slapstick comedy), or some crude language. This rating formerly was known as Kids to Adult (K-A). ",,,,,,,,,,
1497,696,videoRatings,1,EC - Early Childhood,EC - Early Childhood,,,,EC - Early Childhood,,,,,Titles rated Early Childhood (EC) have content suitable for children ages 3 and older and do not contain any material that parents would find inappropriate. ,,,,,,,,,,
1502,696,videoRatings,6,RP - Rating Pending,RP - Rating Pending,,,,RP - Rating Pending,,,,,The product has been submitted to the ESRB and is awaiting final rating. ,,,,,,,,,,
6891,1713,dup_InputChildrenAge,8,11,11,,,,11,,0,text,,,,,,,,,,,,
1552,721,movieApprovalCard,1,yes,yes,,,,yes,,,,,,,,,,,,,,,
6892,1713,dup_InputChildrenAge,7,10,10,,,,10,,0,text,,,,,,,,,,,,
9758,622,travelChildParentItineraryNotice,1,14,14,,,,14,,0,text,,,,,,,,,,,,
1484,714,dup_alienationExistance,1,no,no,,,,no,,,,,,,,,,,,,,,
1485,714,dup_alienationExistance,2,I believe,I believe,,,,I believe,,,,,,,,,,,,,,,
1486,714,dup_alienationExistance,3,Vpartner believes,"[[field Parent_FirstName(2) ""your partner""]] believes",,,,Vpartner believes,,,,,,,,,,,,,,,
1129,613,alienationVerbal,2,Vpartner believes,"[[field Parent_FirstName(2) ""your partner""]] believes",,,,Vpartner believes,,,,,,,,,,,,,,,
56,43,FacialFeatures,4,acne,acne,acné,,,acne,,,,,,,,,,,,,,,
57,43,FacialFeatures,5,scar,scar,cicatriz,,,scar,,,,,,,,,,,,,,,
1135,615,alienationAttemptProof,2,verbal threat by Vpartner,"verbal threat by [[field Parent_FirstName(2) ""your partner""]]",,,,verbal threat by Vpartner,,,,,,,,,,,,,,,
1136,615,alienationAttemptProof,3,written threat by Vpartner,"written threat by [[field Parent_FirstName(2) ""your partner""]]",,,,written threat by Vpartner,,,,,,,,,,,,,,,
6893,1713,dup_InputChildrenAge,6,9,9,,,,9,,0,text,,,,,,,,,,,,
1491,715,TVRatingsGuidelines,3,Y7 FV - Fantasy Violence,Y7 FV - Fantasy Violence,,,,Y7 FV - Fantasy Violence,,,,,"For those programs where fantasy violence may be more intense or more combative than other programs in this category, such programs will be designated TV-Y7-FV.\n\n",,,,,,,,,,
1492,715,TVRatingsGuidelines,4,G - General Audience,G - General Audience,,,,G - General Audience,,,,,"Most parents would find this program suitable for all ages. Although this rating does not signify a program designed specifically for children, most parents may let younger children watch this program unattended. It contains little or no violence, no strong language and little or no sexual dialogue or situations.",,,,,,,,,,
910,152,MentalDiagnosis,12,Attention Deficit Disorder (ADD),Attention Deficit Disorder (ADD),,,,Attention Deficit Disorder (ADD),,,,,,,,,,,,,,,
9943,2406,dup_numberOfParentsFriends,5,6,6,,,,6,,0,text,,,,,,,,,,,,
9632,2322,contactHoursSchoolStartAMPM,0,PM,P.M.,,,,PM,,0,text,,,,,,,,,,,,
7632,1804,homeSchoolingAgreement,2,bothParentsAgree,both parents agree,,,,bothParentsAgree,,0,text,,,,,,,,,,,,
7603,1795,flexibilityP1,2,notVeryFlexible,not very flexible,,,,notVeryFlexible,,0,text,,,,,,,,,,,,
1196,630,dup_HolidayPrecedent,1,shall,shall,,,,shall,,,,,,,,,,,,,,,
10223,2440,dup_Nationality,118,Madagascar,,,,,,,0,,,,,,,,,,,,,
6894,1713,dup_InputChildrenAge,5,8,8,,,,8,,0,text,,,,,,,,,,,,
1198,631,dup_HolidayPrecedentNormalSch,1,shall,shall,,,,shall,,,,,,,,,,,,,,,
9554,953,nudityParentSameSex,4,alwaysAppropriate,always appropriate,,,,alwaysAppropriate,,0,text,,,,,,,,,,,,
6895,1713,dup_InputChildrenAge,4,7,7,,,,7,,0,text,,,,,,,,,,,,
6896,1713,dup_InputChildrenAge,3,6,6,,,,6,,0,text,,,,,,,,,,,,
6897,1713,dup_InputChildrenAge,2,5,5,,,,5,,0,text,,,,,,,,,,,,
6898,1713,dup_InputChildrenAge,1,4,4,,,,4,,0,text,,,,,,,,,,,,
6899,1713,dup_InputChildrenAge,0,3,3,,,,3,,0,text,,,,,,,,,,,,
6,24,Adopted,1,no,no,no,,,no,,,,,,,,,,,,,,,
7,24,Adopted,2,yes,yes,si,,,yes,,,,,,,,,,,,,,,
8094,2090,dup_parentAbusedAsChild,2,no abuse,,,,,,,0,,,,,,,,,,,,,
9,29,Ethnicity,2,Asian,Asian,asiático,,,Asian,,,,,,,,,,,,,,,
10,29,Ethnicity,3,Black,Black,negro,,,Black,,,,,,,,,,,,,,,
11,29,Ethnicity,4,Pacific Islander,Pacific Islander,de las islas del Pacífico,,,Pacific Islander,,,,,,,,,,,,,,,
12,29,Ethnicity,5,Native American,Native American,americano nativo,,,Native American,,,,,,,,,,,,,,,
9361,2276,Custody_SharingInfo,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
9362,2276,Custody_SharingInfo,2,Report,Report,Report,,,Report,,,,,,,,,,,,,,,
17,33,Build,1,small,small,pequeño,,,small,,,,,,,,,,,,,,,
18,33,Build,2,medium,medium,mediano,,,medium,,,,,,,,,,,,,,,
19,33,Build,3,large,large,grande,,,large,,,,,,,,,,,,,,,
20,33,Build,4,slight,slight,delgado,,,slight,,,,,,,,,,,,,,,
21,33,Build,5,stocky,stocky,fornido,,,stocky,,,,,,,,,,,,,,,
22,33,Build,6,athletic,athletic,atlético,,,athletic,,,,,,,,,,,,,,,
23,34,EyeColor,1,brown,brown,cafés,,,brown,,,,,,,,,,,,,,,
24,34,EyeColor,2,blue,blue,azules,,,blue,,,,,,,,,,,,,,,
25,34,EyeColor,3,hazel,hazel,color avellana,,,hazel,,,,,,,,,,,,,,,
26,34,EyeColor,4,green,green,verdes,,,green,,,,,,,,,,,,,,,
27,34,EyeColor,5,grey,grey,grises,,,grey,,,,,,,,,,,,,,,
28,35,Glasses,1,no,no,no,,,no,,,,,,,,,,,,,,,
29,35,Glasses,2,plastic frames,plastic frames,aros plásticos,,,plastic frames,,,,,,,,,,,,,,,
30,35,Glasses,3,wire frames,wire frames,aros de metal,,,wire frames,,,,,,,,,,,,,,,
31,35,Glasses,4,contacts,contacts,lentes de contacto,,,contacts,,,,,,,,,,,,,,,
32,38,HairLength,1,short,short,corto,,,short,,,,,,,,,,,,,,,
33,38,HairLength,2,medium,medium,mediano,,,medium,,,,,,,,,,,,,,,
34,38,HairLength,3,long,long,largo,,,long,,,,,,,,,,,,,,,
35,38,HairLength,4,very long,very long,muy largo,,,very long,,,,,,,,,,,,,,,
36,39,HairStyle,1,straight,straight,lacio (liso),,,straight,,,,,,,,,,,,,,,
37,39,HairStyle,2,wavy,wavy,ondulado,,,wavy,,,,,,,,,,,,,,,
38,39,HairStyle,3,curly,curly,rizado,,,curly,,,,,,,,,,,,,,,
39,39,HairStyle,4,spiked,spiked,pelo parado en puntas,,,spiked,,,,,,,,,,,,,,,
40,39,HairStyle,5,buzz,buzz,a la moda,,,buzz,,,,,,,,,,,,,,,
41,40,SkinColor,1,light,light,blanco,,,light,,,,,,,,,,,,,,,
42,40,SkinColor,2,mediun,mediun,medio,,,mediun,,,,,,,,,,,,,,,
43,40,SkinColor,3,dark,dark,moreno,,,dark,,,,,,,,,,,,,,,
44,40,SkinColor,4,red,red,roja,,,red,,,,,,,,,,,,,,,
45,41,Features,1,none,none,ninguna,,,none,,,,,,,,,,,,,,,
46,41,Features,2,birthmark,birthmark,marca de nacimiento,,,birthmark,,,,,,,,,,,,,,,
47,41,Features,3,scar,scar,cicatriz,,,scar,,,,,,,,,,,,,,,
48,41,Features,4,braces,braces,frenillos,,,braces,,,,,,,,,,,,,,,
49,41,Features,5,teeth missing,teeth missing,le faltan dientes,,,teeth missing,,,,,,,,,,,,,,,
50,41,Features,6,tatoo,tatoo,tatuaje,,,tatoo,,,,,,,,,,,,,,,
51,41,Features,7,disfigurement,disfigurement,desfiguración,,,disfigurement,,,,,,,,,,,,,,,
52,41,Features,8,prostethics,prostethics,prótesis,,,prostethics,,,,,,,,,,,,,,,
53,43,FacialFeatures,1,clear,clear,limpia,,,clear,,,,,,,,,,,,,,,
54,43,FacialFeatures,2,dimples,dimples,hoyuelos,,,dimples,,,,,,,,,,,,,,,
9759,622,travelChildParentItineraryNotice,2,30,30,,,,30,,0,text,,,,,,,,,,,,
4734,1358,ParentOneState,15,Iowa,Iowa,,,,IA,,,,,,,,,,,,,,,
55,43,FacialFeatures,3,mole,mole,lunar,,,mole,,,,,,,,,,,,,,,
58,43,FacialFeatures,6,tooth chip,tooth chip,pedazo de diente quebrado,,,tooth chip,,,,,,,,,,,,,,,
59,43,FacialFeatures,7,hair lip,hair lip,vello facial,,,hair lip,,,,,,,,,,,,,,,
60,43,FacialFeatures,8,mustache,mustache,bigote,,,mustache,,,,,,,,,,,,,,,
61,43,FacialFeatures,9,beard,beard,barba,,,beard,,,,,,,,,,,,,,,
62,43,FacialFeatures,10,"goatee,sideburns","goatee,sideburns","barba de chivo, patillas",,,"goatee,sideburns",,,,,,,,,,,,,,,
64,44,PiercingLocation,2,ear-single,ear-single,oreja - uno,,,ear-single,,,,,,,,,,,,,,,
65,44,PiercingLocation,3,ear-multiple,ear-multiple,oreja - múltiples,,,ear-multiple,,,,,,,,,,,,,,,
66,44,PiercingLocation,4,eyebrow ring,eyebrow ring,"argolla en la ceja ""teléfono""",,,eyebrow ring,,,,,,,,,,,,,,,
67,44,PiercingLocation,5,toung stud,toung stud,"arete en la lengua ""industrial""",,,toung stud,,,,,,,,,,,,,,,
68,44,PiercingLocation,6,chinstud,chinstud,"arete en la barbilla ""cacho""",,,chinstud,,,,,,,,,,,,,,,
69,44,PiercingLocation,7,nose ring,nose ring,argolla en la nariz,,,nose ring,,,,,,,,,,,,,,,
70,44,PiercingLocation,8,nose stud,nose stud,"arete en la nariz ""cacho""",,,nose stud,,,,,,,,,,,,,,,
71,44,PiercingLocation,9,navel ring,navel ring,argolla en el ombligo,,,navel ring,,,,,,,,,,,,,,,
72,44,PiercingLocation,10,navel stud,navel stud,"arete en el ombligo ""industrial""",,,navel stud,,,,,,,,,,,,,,,
73,44,PiercingLocation,11,nipple ring,nipple ring,argolla en el pezón,,,nipple ring,,,,,,,,,,,,,,,
74,44,PiercingLocation,12,nipple stud,nipple stud,arete en el pezón,,,nipple stud,,,,,,,,,,,,,,,
75,44,PiercingLocation,13,lip ring,lip ring,argolla en el labio,,,lip ring,,,,,,,,,,,,,,,
76,44,PiercingLocation,14,lipstud,lipstud,"arete bajo el labio inferior ""cacho""",,,lipstud,,,,,,,,,,,,,,,
77,46,Speech,1,normal,normal,normal,,,normal,,,,,,,,,,,,,,,
78,46,Speech,2,lisp,lisp,cecear,,,lisp,,,,,,,,,,,,,,,
79,46,Speech,3,stutter,stutter,tartamudear,,,stutter,,,,,,,,,,,,,,,
80,46,Speech,4,accent-northeastern,accent-northeastern,acento -  del noreste,,,accent-northeastern,,,,,,,,,,,,,,,
81,46,Speech,5,accent-southern,accent-southern,acento - del sur,,,accent-southern,,,,,,,,,,,,,,,
82,46,Speech,6,accent-midwestern,accent-midwestern,acento - del mediooeste,,,accent-midwestern,,,,,,,,,,,,,,,
83,46,Speech,7,accent-european,accent-european,acento - europeo,,,accent-european,,,,,,,,,,,,,,,
84,47,Handed,1,right,right,derecho,,,right,,,,,,,,,,,,,,,
85,47,Handed,2,left,left,izquierdo,,,left,,,,,,,,,,,,,,,
86,47,Handed,3,either,either,ambidiestro,,,either,,,,,,,,,,,,,,,
87,57,Adopted,1,no,no,no,,,no,,,,,,,,,,,,,,,
8616,2207,dup_AddressState,16,KS,,,,,,,0,,,,,,,,,,,,,
8617,2207,dup_AddressState,17,KY,,,,,,,0,,,,,,,,,,,,,
9944,2406,dup_numberOfParentsFriends,0,1,1,,,,1,,0,text,,,,,,,,,,,,
6610,1594,dup_Speech,7,stammers,stammers,,,,stammers,,0,,,,,,,,,,,,,
6611,1594,dup_Speech,6,lisps,lisps,,,,lisps,,0,,,,,,,,,,,,,
96,64,Gender,1,female,female,femenino,,,female,,,,,,,,,,,,,,,
97,64,Gender,2,male,male,masculino,,,male,,,,,,,,,,,,,,,
9712,2342,dup_WhoWillPay,6,Parent2,Vparent2Name,,%,,Parent2,,3,text,,,,,,,,,,,,1
102,66,Build,5,stocky,stocky,fornido,,,stocky,,,,,,,,,,,,,,,
103,66,Build,6,athletic,athletic,atlético,,,athletic,,,,,,,,,,,,,,,
104,67,EyeColor,1,brown,brown,cafés,,,brown,,,,,,,,,,,,,,,
105,67,EyeColor,2,blue,blue,azules,,,blue,,,,,,,,,,,,,,,
106,67,EyeColor,3,hazel,hazel,color avellana,,,hazel,,,,,,,,,,,,,,,
107,67,EyeColor,4,green,green,verdes,,,green,,,,,,,,,,,,,,,
108,67,EyeColor,5,grey,grey,grises,,,grey,,,,,,,,,,,,,,,
6612,1594,dup_Speech,5,stutters,stutters,,,,stutters,,0,,,,,,,,,,,,,
7013,704,schoolGradeLevel,9,6thGrade,6th grade,,,,6thGrade,,0,,,,,,,,,,,,,
7004,1734,highSchoolTutor,4,neitherAgrees,neither agrees,,,,neitherAgrees,,0,text,,,,,,,,,,,,
113,71,HairLength,1,short,short,corto,,,short,,,,,,,,,,,,,,,
114,71,HairLength,2,medium,medium,mediano,,,medium,,,,,,,,,,,,,,,
115,71,HairLength,3,long,long,largo,,,long,,,,,,,,,,,,,,,
116,71,HairLength,4,very long,very long,muy largo,,,very long,,,,,,,,,,,,,,,
117,72,HairStyle,1,straight,straight,lacio (liso),,,straight,,,,,,,,,,,,,,,
118,72,HairStyle,2,wavy,wavy,ondulado,,,wavy,,,,,,,,,,,,,,,
119,72,HairStyle,3,curly,curly,rizado,,,curly,,,,,,,,,,,,,,,
120,72,HairStyle,4,spiked,spiked,pelo parado en puntas,,,spiked,,,,,,,,,,,,,,,
121,72,HairStyle,5,buzz,buzz,a la moda,,,buzz,,,,,,,,,,,,,,,
122,73,SkinColor,1,light,light,blanco,,,light,,,,,,,,,,,,,,,
123,73,SkinColor,2,medium,medium,medio,,,medium,,,,,,,,,,,,,,,
124,73,SkinColor,3,dark,dark,moreno,,,dark,,,,,,,,,,,,,,,
125,73,SkinColor,4,red,red,roja,,,red,,,,,,,,,,,,,,,
6902,1715,dup_dup_InputChildren,3,agree,agree,,,,agree,,0,,,,,,,,,,,,,
6903,1715,dup_dup_InputChildren,4,doNotAgree,do not agree,,,,doNotAgree,,0,,,,,,,,,,,,,
7047,1740,dup_collegeImportant,4,neitherAgrees,neither agrees,,,,neitherAgrees,,0,text,,,,,,,,,,,,
7090,1742,dup_religiousWorshipPartner,1,yes,yes,,,,yes,,0,,,,,,,,,,,,,
9326,2264,motherOrFather,0,Father,Father,,,,Father,,0,text,,,,,,,,,,,,
1297,660,dancing,7,never,never,,,,never,,,,,,,,,,,,,,,
9945,2406,dup_numberOfParentsFriends,1,2,2,,,,2,,0,text,,,,,,,,,,,,
1488,77,PiercingLocation,5,genital,genital,,,,genital,,,,,,,,,,,,,,,
146,77,PiercingLocation,6,ear-single,ear-single,oreja - uno,,,ear-single,,,,,,,,,,,,,,,
147,77,PiercingLocation,7,ear-multiple,ear-multiple,oreja -  múltiples,,,ear-multiple,,,,,,,,,,,,,,,
148,77,PiercingLocation,8,eyebrow ring,eyebrow ring,"argolla en la ceja ""teléfono""",,,eyebrow ring,,,,,,,,,,,,,,,
1487,77,PiercingLocation,4,nipple ring,nipple ring,,,,nipple ring,,,,,,,,,,,,,,,
155,77,PiercingLocation,16,nipple ring,nipple ring,argolla en el pezón,,,nipple ring,,,,,,,,,,,,,,,
157,77,PiercingLocation,18,lip ring,lip ring,argolla en el labio,,,lip ring,,,,,,,,,,,,,,,
156,77,PiercingLocation,17,nipple stud,nipple stud,arete en el pezón,,,nipple stud,,,,,,,,,,,,,,,
154,77,PiercingLocation,15,navel stud,navel stud,"arete en el ombligo ""industrial""",,,navel stud,,,,,,,,,,,,,,,
153,77,PiercingLocation,14,navel ring,navel ring,argolla en el ombligo,,,navel ring,,,,,,,,,,,,,,,
152,77,PiercingLocation,13,nose stud,nose stud,"arete en la nariz ""cacho""",,,nose stud,,,,,,,,,,,,,,,
151,77,PiercingLocation,12,nose ring,nose ring,argolla en la nariz,,,nose ring,,,,,,,,,,,,,,,
3475,77,PiercingLocation,9,eyebrowStud,eyebrow stud,,,,eyebrowStud,,0,,,,,,,,,,,,,
3476,77,PiercingLocation,20,otherPiercing,other piercing,,,,otherPiercing,,20,text,,,,,,,,,,,,
150,77,PiercingLocation,11,chinStud,chin stud,"arete en la barbilla ""cacho""",,,chinStud,,0,,,,,,,,,,,,,
149,77,PiercingLocation,10,tongueStud,tongue stud,"arete en la lengua ""industrial""",,,tongueStud,,0,,,,,,,,,,,,,
158,77,PiercingLocation,19,lipStud,lip stud,"arete bajo el labio inferior ""cacho""",,,lipStud,,0,,,,,,,,,,,,,
8618,2207,dup_AddressState,18,LA,,,,,,,0,,,,,,,,,,,,,
9363,2277,Custody_AdultResidents,1,Screen,Screen,Screen,,,Screen,,,,,,,,,,,,,,,
7844,2035,ReportsToDo,7,ParentingPlanSummary,Parenting Plan Summary,,,,PPS,,0,text,,,,,,,,,,,,
10224,2440,dup_Nationality,119,Malawi,,,,,,,0,,,,,,,,,,,,,
10225,2440,dup_Nationality,120,Malaysia,,,,,,,0,,,,,,,,,,,,,
6582,1583,state_select,39,RhodeIsland,Rhode Island,Rhode Island,,,RhodeIsland,,,,,,,,,,,,,,,
6583,1583,state_select,40,SouthCarolina,South Carolina,South Carolina,,,SouthCarolina,,,,,,,,,,,,,,,
6584,1583,state_select,41,SouthDakota,South Dakota,South Dakota,,,SouthDakota,,,,,,,,,,,,,,,
166,79,Handed,1,right,right,derecho,,,right,,,,,,,,,,,,,,,
167,79,Handed,2,left,left,izquierdo,,,left,,,,,,,,,,,,,,,
168,79,Handed,3,either,either,ambidiestro,,,either,,,,,,,,,,,,,,,
169,83,EmploymentStatus,1,full-time,full-time,tiempo completo,,,full-time,,,,,,,,,,,,,,,
170,83,EmploymentStatus,2,part-time,part-time,medio tiempo,,,part-time,,,,,,,,,,,,,,,
10226,2440,dup_Nationality,121,Maldives,,,,,,,0,,,,,,,,,,,,,
10227,2440,dup_Nationality,122,Mali,,,,,,,0,,,,,,,,,,,,,
10228,2440,dup_Nationality,123,Malta,,,,,,,0,,,,,,,,,,,,,
10229,2440,dup_Nationality,124,Marshall Islands,,,,,,,0,,,,,,,,,,,,,
10230,2440,dup_Nationality,125,Martinique,,,,,,,0,,,,,,,,,,,,,
6591,1583,state_select,48,WashingtonDC,"Washington, D.C.","Washington, D.C.",,,WashingtonDC,,,,,,,,,,,,,,,
6592,1583,state_select,49,WestVirginia,West Virginia,West Virginia,,,WestVirginia,,,,,,,,,,,,,,,
10231,2440,dup_Nationality,126,Mauritania,,,,,,,0,,,,,,,,,,,,,
10232,2440,dup_Nationality,127,Mauritius,,,,,,,0,,,,,,,,,,,,,
9633,2324,dup_contactHoursSchoolStartAMPM,0,AM,A.M.,,,,AM,,0,text,,,,,,,,,,,,
6595,1590,dup_Adopted,12,yes,yes,,,,yes,,0,,,,,,,,,,,,,
11633,2650,nationalityPaternalParentOne,16,Azerbaijan,Azerbaijan,,,,Azerbaijan,,,,,,,,,,,,,,,
11634,2650,nationalityPaternalParentOne,17,BahamasThe,"Bahamas, The",,,,BahamasThe,,,,,,,,,,,,,,,
2858,941,cleanliness,5,clean mess immediately,,,,,,,,,,,,,,,,,,,,
11163,2637,employmentCompCommisson,2,quarter,quarter,,,,quarter,,10,text,,,,,,,,,,,,
6596,1590,dup_Adopted,1,no,no,,,,no,,0,,,,,,,,,,,,,
192,107,HealthInsuranceBy,1,none,none,ninguno,,,none,,,,,,,,,,,,,,,
193,107,HealthInsuranceBy,2,employer paid,employer paid,el empleador paga,,,employer paid,,,,,,,,,,,,,,,
194,107,HealthInsuranceBy,3,medi-care,medi-care,seguro médico del gobierno,,,medi-care,,,,,,,,,,,,,,,
195,107,HealthInsuranceBy,4,self paid,self paid,auto- pagado,,,self paid,,,,,,,,,,,,,,,
196,107,HealthInsuranceBy,5,other,other,otro,,,other,,,,,,,,,,,,,,,
197,112,MentalExpertTraining,1,(none),(none),(ningún),,,(none),,,,,,,,,,,,,,,
198,112,MentalExpertTraining,2,Social Worker,Social Worker,Trabajador social,,,Social Worker,,,,,,,,,,,,,,,
199,112,MentalExpertTraining,3,Psychologist,Psychologist,Psicólogo,,,Psychologist,,,,,,,,,,,,,,,
200,112,MentalExpertTraining,4,Psychiatrist,Psychiatrist,Psiquiatra,,,Psychiatrist,,,,,,,,,,,,,,,
201,112,MentalExpertTraining,5,Marriage/Family Therapist,Marriage/Family Therapist,Matrimonio /Terapeuta familiar,,,Marriage/Family Therapist,,,,,,,,,,,,,,,
202,112,MentalExpertTraining,6,other,other,otro,,,other,,,,,,,,,,,,,,,
203,113,MentalRelease,1,no,no,no,,,no,,,,,,,,,,,,,,,
204,113,MentalRelease,2,yes,yes,si,,,yes,,,,,,,,,,,,,,,
205,115,EduHighestGrade,1,Grade School,Grade School,Grado de escuela,,,Grade School,,,,,,,,,,,,,,,
206,115,EduHighestGrade,2,High school,High school,Escuela Secundaria,,,High school,,,,,,,,,,,,,,,
7547,641,friendsInteractionChange,4,angry,angry,,,,angry,,0,text,,,,,,,,,,,,
7546,641,friendsInteractionChange,3,introverted,introverted,,,,introverted,,0,text,,,,,,,,,,,,
7549,641,friendsInteractionChange,2,extroverted,extroverted,,,,extroverted,,0,text,,,,,,,,,,,,
7754,2025,dup_numberOfOtherSpecialDays,0,1,1,,,,1,,0,text,,,,,,,,,,,,
7755,2025,dup_numberOfOtherSpecialDays,1,2,2,,,,2,,0,text,,,,,,,,,,,,
218,129,SchoolAttendance,1,perfect,perfect,perfecta,,,perfect,,,,,,,,,,,,,,,
